*N2O emissions output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  NOV 27, 2025 15:48:13

*RUN   1        : 1                         WHAPS048 TUDU1501    1
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         WHAPS048
  
!              |------------------------------ Cumulative -----------------------------|------------------------------ Daily ----------------------------------|
!               N2Oemit  N2emit  NOemit   Denit  Nitrif   N2O-denit+nit      N2      NO N2Oemit  N2emit  NOemit   Denit  Nitrif   N2O-denit+nit      N2      NO   Denitrification (g[N]/ha) by soil depth (cm):                                   Nitrification (g[N]/ha) by soil depth (cm):                                     N2O flux (g[N]/ha) by soil depth (cm):                                          N2 flux (g[N]/ha) by soil depth (cm):                                           NO flux (g[N]/ha) by soil depth (cm):
!                 kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha     0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-90  90-210     0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-90  90-210     0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-90  90-210     0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-90  90-210     0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-90  90-210
@YEAR DOY   DAS   N2OEC    N2EC    NOEC    NDNC    NITC   N2ODC   N2ONC   N2FLC   NOFLC  N2OGED   N2GED   NOGED    NDND   NITRD   N2ODD   N2OND   N2FLD   NOFLD   NDN1D   NDN2D   NDN3D   NDN4D   NDN5D   NDN6D   NDN7D   NDN8D   NDN9D   NDN10   NIT1D   NIT2D   NIT3D   NIT4D   NIT5D   NIT6D   NIT7D   NIT8D   NIT9D   NIT10   N2O1D   N2O2D   N2O3D   N2O4D   N2O5D   N2O6D   N2O7D   N2O8D   N2O9D   N2O10   N2F1D   N2F2D   N2F3D   N2F4D   N2F5D   N2F6D   N2F7D   N2F8D   N2F9D   N2F10   NOF1D   NOF2D   NOF3D   NOF4D   NOF5D   NOF6D   NOF7D   NOF8D   NOF9D   NOF10
   15 120    44    0.03    0.00    0.10    0.00    38.0   0.000   0.038   0.000   0.123     0.5     0.0     1.8     0.0     205    0.00    0.21    0.00    0.40     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     91.      3.      3.      5.      6.      5.      6.      6.     10.     11.     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 121    45    0.03    0.00    0.10    0.00    38.2   0.000   0.038   0.000   0.123     0.5     0.0     1.7     0.0     162    0.00    0.16    0.00    0.32     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     45.      4.      3.      5.      6.      5.      6.      6.     10.     11.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 122    46    0.03    0.00    0.10    0.00    38.3   0.000   0.038   0.000   0.123     0.2     0.0     0.6     0.0     118    0.00    0.12    0.00    0.11     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     14.      2.      1.      3.      4.      4.      6.      6.     10.     11.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 123    47    0.03    0.00    0.11    0.00    38.4   0.000   0.038   0.001   0.123     0.2     0.2     0.8     1.5     104    0.03    0.10    1.44    0.13     1.5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      7.      3.      1.      3.      4.      4.      4.      5.      9.     10.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.4     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 124    48    0.03    0.00    0.11    0.00    38.5   0.000   0.038   0.003   0.124     0.1     0.2     0.5     1.6     103    0.02    0.10    1.55    0.11     1.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      4.      3.      2.      3.      4.      4.      4.      5.     10.     11.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 125    49    0.03    0.00    0.11    0.00    38.6   0.000   0.039   0.003   0.124     0.3     0.4     0.9     0.2     120    0.00    0.12    0.16    0.12     0.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      2.      4.      3.      4.      5.      5.      5.      6.     11.     12.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 126    50    0.03    0.00    0.11    0.02    38.7   0.001   0.039   0.020   0.125     0.2     0.4     0.7    18.7     131    1.33    0.13   17.33    1.47     0.2     2.1     3.9     4.5     4.3     3.7     0.0     0.0     0.0     0.0      1.      6.      3.      5.      6.      5.      6.      7.     11.     12.     0.0     0.1     0.3     0.3     0.3     0.3     0.0     0.0     0.0     0.0     0.2     2.0     3.7     4.1     4.0     3.4     0.0     0.0     0.0     0.0     0.0     0.1     0.2     0.4     0.3     0.3     0.0     0.0     0.0     0.0
   15 127    51    0.03    0.00    0.11    0.07    38.9   0.005   0.039   0.068   0.127     0.1     0.3     0.4    51.8     136    3.85    0.14   47.92    2.31     0.3     4.6     4.9    14.0    11.0     7.4     5.8     3.8     0.0     0.0      1.      5.      3.      4.      5.      5.      7.      7.     12.     13.     0.0     0.1     0.2     1.0     0.9     0.7     0.6     0.4     0.0     0.0     0.3     4.5     4.7    13.0    10.2     6.8     5.2     3.4     0.0     0.0     0.0     0.0     0.1     0.4     0.4     0.4     0.4     0.4     0.0     0.0
   15 128    52    0.03    0.00    0.11    0.09    39.0   0.006   0.039   0.086   0.129     0.2     0.6     0.7    18.7     161    1.16    0.16   17.53    1.27     0.0     1.4     1.5     4.9     4.0     2.8     2.3     1.6     0.0     0.0      1.      9.      4.      7.      7.      7.      8.      9.     14.     15.     0.0     0.0     0.1     0.3     0.3     0.2     0.2     0.2     0.0     0.0     0.0     1.4     1.5     4.7     3.8     2.6     2.1     1.5     0.0     0.0     0.0     0.0     0.1     0.2     0.2     0.2     0.2     0.2     0.0     0.0
   15 129    53    0.03    0.00    0.11    0.10    39.2   0.007   0.039   0.091   0.129     0.3     1.0     0.8     5.3     177    0.29    0.18    5.04    0.60     0.0     0.3     0.4     1.4     1.1     0.8     0.8     0.6     0.0     0.0      0.     10.      4.      8.      8.      7.      9.     10.     16.     17.     0.0     0.0     0.0     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.3     0.4     1.3     1.1     0.7     0.7     0.5     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.1     0.1     0.0     0.0
   15 130    54    0.03    0.00    0.11    0.10    39.4   0.007   0.039   0.095   0.130     0.2     1.0     0.6     4.8     176    0.35    0.18    4.48    0.63     0.0     0.1     0.3     0.5     0.6     0.5     0.7     0.8     1.0     0.4      0.     10.      4.      7.      8.      7.      9.     10.     17.     17.     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.1     0.0     0.1     0.3     0.5     0.5     0.5     0.6     0.7     0.9     0.3     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.1
   15 131    55    0.03    0.01    0.11    0.10    39.6   0.007   0.040   0.097   0.130     0.3     1.4     0.6     1.4     169    0.13    0.17    1.24    0.36     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.2     0.7     0.2      0.      8.      3.      6.      7.      6.      8.     10.     16.     17.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.2     0.7     0.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0
   15 132    56    0.03    0.01    0.11    0.10    39.7   0.007   0.040   0.097   0.131     0.3     1.6     0.6     0.6     182    0.06    0.18    0.56    0.30     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.5     0.0      0.      8.      3.      6.      8.      7.      9.     11.     18.     18.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0
   15 133    57    0.03    0.01    0.11    0.10    39.9   0.007   0.040   0.097   0.131     0.3     1.8     0.5     0.3     202    0.03    0.20    0.25    0.30     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.3     0.0      2.     10.      3.      7.      8.      7.      9.     14.     20.     23.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0
   15 134    58    0.03    0.01    0.11    0.10    40.2   0.007   0.040   0.098   0.131     0.2     1.6     0.4     0.1     210    0.01    0.21    0.07    0.28     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0      0.     11.      4.      7.      8.      8.      9.     14.     21.     24.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 135    59    0.03    0.01    0.11    0.10    40.4   0.007   0.040   0.098   0.131     0.3     2.1     0.5     0.0     222    0.00    0.22    0.00    0.29     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.     11.      4.      8.      8.      8.      9.     14.     27.     25.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 136    60    0.03    0.01    0.11    0.10    40.6   0.007   0.041   0.098   0.132     0.3     2.3     0.5     0.0     221    0.00    0.22    0.00    0.29     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.     12.      4.      8.      8.      8.      9.     13.     27.     25.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 137    61    0.03    0.02    0.11    0.10    40.8   0.007   0.041   0.098   0.132     0.3     2.4     0.5     0.0     222    0.00    0.22    0.00    0.29     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      2.     12.      4.      8.      8.      8.      9.     12.     27.     25.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 138    62    0.03    0.02    0.11    0.10    41.0   0.007   0.041   0.098   0.132     0.3     2.5     0.4     0.0     215    0.00    0.21    0.00    0.29     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      2.     12.      4.      8.      8.      7.      8.     10.     25.     24.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 139    63    0.03    0.02    0.11    0.10    41.2   0.007   0.041   0.098   0.133     0.3     2.6     0.4     0.0     210    0.00    0.21    0.00    0.28     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      3.     12.      4.      7.      8.      7.      8.      9.     25.     24.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 140    64    0.03    0.02    0.11    0.10    41.4   0.007   0.041   0.098   0.133     0.1     1.0     0.2     0.0     201    0.00    0.20    0.00    0.24     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      2.      8.      3.      7.      8.      7.      7.      9.     24.     24.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 141    65    0.03    0.02    0.11    0.10    41.6   0.007   0.042   0.098   0.133     0.1     0.9     0.1     0.0     189    0.00    0.19    0.00    0.20     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      2.      7.      2.      5.      6.      6.      7.      8.     23.     23.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 142    66    0.03    0.03    0.11    0.10    41.8   0.007   0.042   0.098   0.133     0.2     1.3     0.2     0.0     182    0.00    0.18    0.00    0.19     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      2.      9.      2.      4.      4.      6.      6.      7.     22.     22.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 143    67    0.03    0.03    0.11    0.10    42.0   0.007   0.042   0.098   0.133     0.3     2.1     0.3     0.0     169    0.00    0.17    0.00    0.18     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.      8.      2.      4.      4.      5.      5.      6.     20.     21.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 144    68    0.03    0.03    0.12    0.10    42.1   0.007   0.042   0.098   0.134     0.2     1.7     0.3     0.0     153    0.00    0.15    0.00    0.16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      1.      6.      2.      3.      3.      3.      4.      5.     19.     20.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 145    69    0.03    0.03    0.12    0.10    42.3   0.007   0.042   0.098   0.134     0.3     2.0     0.3     0.0     140    0.00    0.14    0.03    0.15     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.      5.      2.      3.      3.      3.      3.      4.     15.     19.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 146    70    0.03    0.03    0.12    0.10    42.4   0.007   0.042   0.098   0.134     0.3     2.6     0.4     0.0     144    0.00    0.14    0.01    0.16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.      4.      2.      3.      3.      3.      3.      4.     15.     20.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 147    71    0.03    0.04    0.12    0.10    42.6   0.007   0.043   0.098   0.134     0.4     2.9     0.4     0.0     146    0.00    0.15    0.00    0.17     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.      4.      1.      3.      3.      3.      3.      4.     16.     20.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 148    72    0.03    0.04    0.12    0.10    42.7   0.007   0.043   0.098   0.134     0.4     2.8     0.4     0.0     145    0.00    0.15    0.01    0.17     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.      4.      1.      3.      3.      3.      4.      4.     16.     20.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 149    73    0.03    0.04    0.12    0.10    42.9   0.007   0.043   0.098   0.134     0.4     2.8     0.4     0.0     151    0.00    0.15    0.00    0.18     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.      4.      1.      3.      3.      3.      4.      5.     19.     20.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 150    74    0.04    0.05    0.12    0.10    43.0   0.007   0.043   0.098   0.135     0.4     2.7     0.4     0.0     159    0.00    0.16    0.00    0.19     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.      5.      1.      3.      3.      3.      4.      5.     19.     21.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 151    75    0.04    0.05    0.12    0.10    43.2   0.007   0.043   0.098   0.135     0.4     2.6     0.4     0.0     163    0.00    0.16    0.00    0.20     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      1.      6.      1.      3.      4.      4.      4.      5.     19.     22.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 152    76    0.04    0.05    0.12    0.10    43.4   0.007   0.043   0.098   0.135     0.4     2.6     0.4     0.0     173    0.00    0.17    0.00    0.21     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      2.      7.      2.      4.      4.      4.      5.      6.     19.     23.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 153    77    0.04    0.05    0.12    0.10    49.1   0.007   0.049   0.098   0.159     1.4     2.5     5.0     0.0    5731    0.00    5.73    0.00   24.33     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   5535.      9.      2.      4.      5.      5.      6.      7.     21.     26.     5.5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    24.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 154    78    0.04    0.06    0.13    0.10    54.4   0.007   0.054   0.098   0.182     2.2     2.5     8.6     0.0    5291    0.00    5.29    0.00   22.95     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   5066.     12.      3.      6.      7.      6.      7.      8.     24.     30.     5.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    22.7     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 155    79    0.04    0.06    0.14    0.10    58.8   0.007   0.059   0.098   0.202     2.7     2.4    10.9     0.0    4440    0.00    4.44    0.00   19.81     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   4185.     17.      4.      8.      8.      8.      9.     10.     26.     33.     4.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    19.5     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 156    80    0.05    0.06    0.16    0.10    62.5   0.007   0.063   0.098   0.219     3.0     2.4    12.4     0.0    3707    0.00    3.71    0.00   17.14     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   3419.     22.      5.      9.     10.      9.     10.     11.     29.     36.     3.4     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    16.8     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
